test_name,test_status,test_result
parmiocpc_uio_0_uio_a_0_retarget_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parmiocxlrx_uio_0_uio_a_0_retarget_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parmiopcie6trcore_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmiopcie6tridelldp_uio_0_uio_a_0_retarget_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parmioitc_uio_0_uio_a_0_retarget_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmiostaticmux_uio_0_uio_a_0_retarget_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parmiofblptx_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parmiopcie6ttcore_uio_0_uio_a_0_retarget_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmioiommu_uio_0_parmioiommu_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmioitc_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmiootc_uio_0_parmiootc_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmioula_uio_0_uio_a_0_retarget_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmiopcie6tridelldp_uio_0_parmiopcie6tridelldp_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmioasf_uio_0_uio_a_0_retarget_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parmioasf_uio_0_uio_a_0_retarget_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parmiohap_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmioiommu_uio_0_uio_a_0_retarget_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmioula_uio_0_uio_a_0_retarget_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmiocxltx_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmiootc_uio_0_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parmiopcie6trcore_uio_0_uio_a_0_retarget_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parmiofblptx_uio_a_0_retarget_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmiocpc_uio_0_parmiocpc_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmiohap_uio_0_uio_a_0_retarget_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmiomisc_uio_0_stuckat_edt_edt_low_internal_sih_serial_chain,PASS,PASS
parmiocxlrx_uio_0_uio_a_0_retarget_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmioula_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmiopcie6tridelldp_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmioula_uio_0_uio_a_0_retarget_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parmioasf_uio_0_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmioitc_uio_0_uio_a_0_retarget_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parmiocxlrx_uio_0_parmiocxlrx_uio_0_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmiostaticmux_uio_0_uio_a_0_retarget_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
