test_name,test_status,test_result
parmcmse_ijtag_basic_tap_tests_continuity,PASS,PASS
parmcmisc_stuckat_edt_bypass_low_internal_loopback,PASS,PASS
pardfi_stuckat_edt_edt_low_internal_serial_scan,FAIL,Error between simulated and expected patterns
pardfi_stuckat_edt_bypass_low_internal_serial_scan,FAIL,Error between simulated and expected patterns
parmcmse_ijtag_basic_tap_tests_rw_access,FAIL,Error between simulated and expected patterns
pardfi_ijtag_basic_tap_tests_rw_access,PASS,PASS
parmcmse_parmcmse_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmcmisc_ijtag_basic_tap_tests_reset,FAIL,Error between simulated and expected patterns
parmcmisc_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
parmemphy_ijtag_basic_tap_tests_tlr_reset,FAIL,"Fail, RequiredText not found"
parmemphy_ijtag_basic_tap_tests_reset,FAIL,"Fail, RequiredText not found"
parmemphy_ijtag_basic_tap_tests_rw_access,FAIL,"Fail, RequiredText not found"
parmcmisc_ijtag_basic_tap_tests_rw_access,FAIL,Error between simulated and expected patterns
parmcmse_stuckat_edt_bypass_low_internal_loopback,PASS,PASS
parmemphy_ijtag_basic_tap_tests_continuity,FAIL,"Fail, RequiredText not found"
parmcmse_ijtag_basic_tap_tests_user_defined,FAIL,"Fail, RequiredText not found"
parmcmse_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
pardfi_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
parmccore_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parmccore_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parmccore_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parmccore_ssn_continuity,PASS,PASS
parmccore_icl_verify_dft,PASS,PASS
parmccore_ijtag_basic_tap_tests_continuity,PASS,PASS
parmccore_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parmccore_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmccore_parmccore_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmccore_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parmccore_ijtag_basic_tap_tests_rw_access,FAIL,Error between simulated and expected patterns
parmccore_ijtag_basic_tap_tests_reset,PASS,PASS
parmccore_stuckat_edt_bypass_low_internal_loopback,PASS,PASS
parmccore_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
mc_cluster_ijtag_basic_tap_tests_continuity,PASS,PASS
memstack_ijtag_basic_tap_tests_reset,PASS,PASS
memstack_ijtag_basic_tap_tests_user_defined,FAIL,"Fail, RequiredText not found"
memstack_ijtag_basic_tap_tests_rw_access,PASS,PASS
memstack_ijtag_basic_tap_tests_continuity,PASS,PASS
memstack_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
mc_cluster_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
mc_cluster_ijtag_basic_tap_tests_reset,FAIL,Error between simulated and expected patterns
