test_name,test_status,test_result
parmcmse_memstack_retarget_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmccore_stuckat_edt_bypass_low_internal_burnin_togcnt_cap_off,PASS,PASS
parmcmisc_memstack_retarget_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmemsram_memstack_retarget_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmccore_memstack_retarget_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
parmcmisc_atspeed_edt_edt_low_internal_sih_serial_scan,PASS,PASS
parmcmisc_stuckat_edt_edt_low_internal_sih_serial_scan,PASS,PASS
parmcmse_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
pardfi_atspeed_edt_edt_low_internal_sih_serial_scan,PASS,PASS
pardfi_memstack_retarget_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
memstack_mc_cluster_parmccore_ijtag_basic_tap_tests_user_defined,FAIL,Error between simulated and expected patterns
pardfi_memstack_retarget_stuckat_edt_edt_low_internal_loopback,PASS,PASS
pardfi_memstack_retarget_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parmccore_memstack_retarget_stuckat_edt_edt_low_internal_loopback,PASS,PASS
memstack_phy_cluster_parmemsram_ijtag_basic_tap_tests_reset,PASS,PASS
parmcmisc_memstack_retarget_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parmccore_memstack_retarget_stuckat_edt_edt_low_internal_serial_chain,FAIL,Error between simulated and expected patterns
parmemsram_memstack_retarget_stuckat_edt_bypass_low_internal_serial_scan,FAIL,Error between simulated and expected patterns
parmcmse_memstack_retarget_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parmccore_memstack_retarget_stuckat_edt_bypass_low_internal_serial_chain,FAIL,Error between simulated and expected patterns
parmccore_memstack_retarget_stuckat_edt_bypass_low_internal_serial_scan,FAIL,Error between simulated and expected patterns
parmccore_memstack_retarget_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
pardfi_memstack_retarget_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parmcmisc_memstack_retarget_atspeed_edt_edt_low_internal_serial_scan,FAIL,Error between simulated and expected patterns
memstack_mc_cluster_parmcmse_ijtag_basic_tap_tests_reset,PASS,PASS
parmcmse_memstack_retarget_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parmccore_ijtag_basic_tap_tests_reset,PASS,PASS
memstack_mc_cluster_parmcmisc_ijtag_basic_tap_tests_reset,PASS,PASS
pardfi_ijtag_basic_tap_tests_rw_access,PASS,PASS
parmemphy_ijtag_basic_tap_tests_tlr_reset,FAIL,"Fail, RequiredText not found"
parmccore_memstack_retarget_stuckat_edt_edt_low_internal_serial_scan,FAIL,Error between simulated and expected patterns
memstack_mc_cluster_parmccore_ijtag_basic_tap_tests_reset,PASS,PASS
pardfi_icl_verify_dft,PASS,PASS
parmcmisc_stuckat_edt_edt_low_internal_sih_loopback,PASS,PASS
parmcmisc_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parmemsram_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
memstack_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
memstack_ijtag_basic_tap_tests_reset,PASS,PASS
parmccore_icl_verify_dft,PASS,PASS
parmcmse_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parmcmse_icl_verify_dft,PASS,PASS
parmcmisc_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
parmcmisc_atspeed_edt_edt_low_internal_sih_loopback,PASS,PASS
parmemsram_memstack_retarget_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
parmcmisc_icl_verify_dft,PASS,PASS
parmcmse_ssn_continuity,PASS,PASS
parmcmse_ijtag_basic_tap_tests_reset,PASS,PASS
memstack_mc_cluster_parmccore_ijtag_basic_tap_tests_continuity,PASS,PASS
parmemphy_ijtag_basic_tap_tests_continuity,FAIL,"Fail, RequiredText not found"
parmcmisc_atspeed_edt_edt_low_internal_sih_serial_chain,PASS,PASS
parmccore_memstack_retarget_atspeed_edt_edt_low_internal_serial_scan,FAIL,Error between simulated and expected patterns
parmemsram_parmemsram_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmccore_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
memstack_mc_cluster_parmccore_ijtag_basic_tap_tests_rw_access,PASS,PASS
parmcmisc_ijtag_basic_tap_tests_reset,PASS,PASS
memstack_mc_cluster_parmccore_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
memstack_mc_cluster_parmcmse_ijtag_basic_tap_tests_continuity,PASS,PASS
parmemsram_memstack_retarget_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parmcmse_memstack_retarget_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
memstack_mc_cluster_parmcmse_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
memstack_ssn_continuity,PASS,PASS
memstack_phy_cluster_parmemsram_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
parmcmse_memstack_retarget_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parmemphy_ijtag_basic_tap_tests_rw_access,FAIL,"Fail, RequiredText not found"
parmcmse_memstack_retarget_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parmemsram_ijtag_basic_tap_tests_rw_access,PASS,PASS
parmcmisc_memstack_retarget_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
pardfi_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
parmccore_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
pardfi_memstack_retarget_atspeed_edt_edt_low_internal_serial_scan,FAIL,Error between simulated and expected patterns
memstack_pardfi_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
parmcmisc_memstack_retarget_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
pardfi_ijtag_basic_tap_tests_continuity,PASS,PASS
parmcmisc_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
parmcmisc_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
pardfi_ijtag_basic_tap_tests_reset,PASS,PASS
parmccore_memstack_retarget_stuckat_edt_bypass_low_internal_serial_scan,PASS,PASS
pardfi_stuckat_edt_edt_low_internal_loopback,PASS,PASS
memstack_icl_verify_dft,FAIL,Error between simulated and expected patterns
pardfi_stuckat_edt_edt_low_internal_sih_loopback,PASS,PASS
parmcmse_ijtag_basic_tap_tests_tlr_reset,PASS,PASS
parmccore_stuckat_edt_edt_low_internal_loopback,PASS,PASS
memstack_mc_cluster_parmcmisc_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
parmccore_ssn_continuity,PASS,PASS
parmcmisc_stuckat_edt_edt_low_internal_sih_serial_chain,PASS,PASS
parmccore_ijtag_basic_tap_tests_tlr_reset,FAIL,Error between simulated and expected patterns
parmccore_parmccore_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmcmse_ijtag_basic_tap_tests_continuity,PASS,PASS
parmccore_memstack_retarget_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parmcmisc_ijtag_basic_tap_tests_rw_access,PASS,PASS
parmccore_ijtag_basic_tap_tests_rw_access,PASS,PASS
pardfi_pardfi_ub_i_ult_scan_ctlr_stuckat_edt_bypass_low_internal_scandump,PASS,PASS
parmemsram_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
parmemsram_icl_verify_dft,PASS,PASS
parmemsram_ijtag_basic_tap_tests_continuity,PASS,PASS
parmcmisc_ijtag_basic_tap_tests_continuity,PASS,PASS
parmemsram_atspeed_edt_edt_low_internal_serial_scan,PASS,PASS
memstack_pardfi_ijtag_basic_tap_tests_rw_access,PASS,PASS
memstack_mc_cluster_parmcmisc_ijtag_basic_tap_tests_continuity,PASS,PASS
memstack_pardfi_ijtag_basic_tap_tests_reset,PASS,PASS
parmccore_ijtag_basic_tap_tests_continuity,PASS,PASS
parmcmse_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
parmcmse_stuckat_edt_edt_low_internal_serial_scan,PASS,PASS
memstack_pardfi_ijtag_basic_tap_tests_continuity,PASS,PASS
pardfi_stuckat_edt_bypass_low_internal_serial_chain,PASS,PASS
pardfi_stuckat_edt_edt_low_internal_serial_scan,FAIL,Error between simulated and expected patterns
parmccore_stuckat_edt_edt_low_internal_serial_chain,PASS,PASS
memstack_phy_cluster_parmemsram_ijtag_basic_tap_tests_continuity,PASS,PASS
parmcmse_ijtag_basic_tap_tests_rw_access,PASS,PASS
parmemsram_ijtag_basic_tap_tests_reset,PASS,PASS
memstack_ijtag_basic_tap_tests_rw_access,PASS,PASS
parmemphy_ijtag_basic_tap_tests_reset,FAIL,"Fail, RequiredText not found"
pardfi_memstack_retarget_stuckat_edt_edt_low_internal_serial_chain,FAIL,Error between simulated and expected patterns
memstack_ijtag_basic_tap_tests_continuity,PASS,PASS
memstack_mc_cluster_parmcmse_ijtag_basic_tap_tests_rw_access,PASS,PASS
memstack_mc_cluster_parmcmisc_ijtag_basic_tap_tests_rw_access,PASS,PASS
parmemsram_ssn_continuity,PASS,PASS
pardfi_ssn_continuity,PASS,PASS
parmemsram_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parmcmisc_ssn_continuity,PASS,PASS
pardfi_memstack_retarget_stuckat_edt_bypass_low_internal_serial_chain,FAIL,Error between simulated and expected patterns
parmemsram_memstack_retarget_atspeed_edt_edt_low_internal_serial_scan,FAIL,Error between simulated and expected patterns
parmccore_memstack_retarget_stuckat_edt_edt_low_internal_loopback,PASS,PASS
parmemsram_memstack_retarget_stuckat_edt_edt_low_internal_loopback,PASS,PASS
